transaction_id,order_id,customer_id,customer_age,gender,signup_date,last_login,country,city,latitude,longitude,channel,payment_method,currency,product_category,product_id,quantity,unit_price,discount_rate,shipping_cost,order_date,ship_date,returned,satisfaction_score,promo_code,is_vip,loyalty_points,notes,delivery_days,duplicate_flag
TXN-300709,ORD-200709,CUST-100709,47.0,Female,2023-06-11,2024-05-14 20:00:00,Ethiopia,Addis Ababa,8.9806,38.7578,Online,MPesa,KES,Beauty,PRD-9136,1,1594.53,0.332,295.95,2024-05-18,2024-05-28,False,4,WELCOME10,True,14,Bulk purchase,10.0,False
TXN-300441,ORD-200441,CUST-100441,39.0,Female,2025-04-14,2025-07-28 04:00:00,Kenya,Eldoret,0.52036,35.269779,Online,MPesa,KES,Clothing,PRD-3134,2,2126.31,0.043,711.32,2025-08-03,2025-08-08,False,4,NONE,False,48,Used promo code,5.0,False
TXN-300496,ORD-200496,CUST-100496,52.0,Male,2023-09-19,2024-06-13 19:00:00,Kenya,Eldoret,0.52036,35.269779,In-Store,Credit Card,KES,Clothing,PRD-9943,3,1611.88,0.356,507.2,2024-06-23,2024-06-30,False,5,NONE,False,36,First-time buyer,7.0,False
TXN-300112,ORD-200112,CUST-100112,57.0,Non-binary,2025-10-06,2025-10-21 14:00:00,Uganda,Kampala,0.347596,32.58252,Online,Cash,KES,Beauty,PRD-9685,4,731.18,0.336,895.26,2025-10-17,2025-10-21,False,4,NONE,False,28,Customer called support,4.0,False
TXN-300232,ORD-200232,CUST-100232,37.0,Female,2024-06-11,2025-03-29 12:00:00,Kenya,Mombasa,-4.043477,39.668206,In-Store,Bank Transfer,KES,Clothing,PRD-3467,3,2235.69,0.104,1365.51,2025-03-26,2025-04-02,False,5,LOYAL5,False,74,Customer called support,7.0,False
TXN-300750,ORD-200750,CUST-100750,61.0,Female,2024-08-10,2025-06-29 05:00:00,Kenya,Kisumu,-0.102206,34.761711,In-Store,Credit Card,KES,Groceries,PRD-3190,1,477.99,0.07,0.0,2025-07-06,2025-07-15,False,4,FLASH20,False,4,No special notes,9.0,False
TXN-300607,ORD-200607,CUST-100607,20.0,Female,2025-02-23,2025-06-21 10:00:00,Tanzania,Mwanza,-2.5164,32.9179,In-Store,MPesa,KES,Groceries,PRD-9544,3,508.42,0.0,0.0,2025-06-18,2025-06-28,False,4,WELCOME10,False,15,No special notes,10.0,False
TXN-300373,ORD-200373,CUST-100373,27.0,Male,2022-12-19,2023-02-12 12:00:00,Kenya,Nakuru,-0.303099,36.080025,Online,Cash,KES,Clothing,PRD-1065,1,2090.23,0.192,378.9,2023-02-04,2023-02-12,False,5,NONE,False,21,Requested gift wrap,8.0,False
TXN-300845,ORD-200845,CUST-100845,25.0,Female,2024-03-24,2024-07-10 21:00:00,Uganda,Kampala,0.347596,32.58252,In-Store,MPesa,KES,Health,PRD-9963,2,688.74,0.232,192.3,2024-07-20,2024-07-25,False,3,,False,13,First-time buyer,5.0,False
TXN-300233,ORD-200233,CUST-100233,22.0,Male,2023-11-13,2024-10-15 20:00:00,Kenya,Eldoret,0.52036,35.269779,Online,Cash,KES,Beauty,PRD-5315,1,924.57,0.162,445.04,2024-10-20,,False,5,LOYAL5,False,12,Used promo code,,False
TXN-300679,ORD-200679,CUST-100679,63.0,Male,2024-05-05,2024-09-23 02:00:00,Uganda,Entebbe,0.0487,32.4435,Online,MPesa,KES,Beauty,PRD-8157,1,1937.73,0.0,363.81,2024-09-14,2024-09-24,False,4,BUNDLE15,False,23,Customer called support,10.0,False
TXN-300317,ORD-200317,CUST-100317,33.0,Male,2023-03-03,2023-04-17 00:00:00,Ethiopia,Addis Ababa,8.9806,38.7578,Online,MPesa,KES,Home,PRD-3804,4,2312.27,0.0,1949.31,2023-04-27,2023-05-06,False,4,LOYAL5,False,112,First-time buyer,9.0,False
TXN-300648,ORD-200648,CUST-100648,54.0,Male,2023-02-25,2023-03-28 17:00:00,Rwanda,Kigali,-1.9441,30.0619,In-Store,Bank Transfer,KES,Groceries,PRD-6059,4,336.11,0.123,0.0,2023-03-19,2023-03-27,False,5,NONE,False,12,Customer called support,8.0,False
TXN-300410,ORD-200410,CUST-100410,20.0,Female,2023-09-09,2024-02-08 18:00:00,Kenya,Nakuru,-0.303099,36.080025,In-Store,Bank Transfer,KES,Groceries,PRD-4072,3,409.12,0.268,0.0,2024-01-31,2024-02-03,False,5,NONE,False,9,No special notes,3.0,False
TXN-300773,ORD-200773,CUST-100773,40.0,Female,2023-02-15,2023-05-28 03:00:00,Kenya,Nakuru,-0.303099,36.080025,Online,MPesa,KES,Groceries,PRD-2833,2,256.15,0.426,1216.09,2023-05-25,2023-06-01,False,4,BUNDLE15,False,15,Customer called support,7.0,False
TXN-300358,ORD-200358,CUST-100358,54.0,Male,2023-01-03,2023-09-18 07:00:00,Kenya,Kisumu,-0.102206,34.761711,Online,Credit Card,KES,Clothing,PRD-8275,5,1241.74,0.446,767.69,2023-09-15,2023-09-15,False,5,BUNDLE15,False,42,Requested gift wrap,0.0,False
TXN-300258,ORD-200258,CUST-100258,21.0,Male,2024-04-13,2024-11-21 10:00:00,Kenya,Mombasa,-4.043477,39.668206,Online,MPesa,USD,Electronics,PRD-5485,2,109.79,0.277,6.9,2024-11-16,2024-11-24,False,4,WELCOME10,False,215,First-time buyer,8.0,False
TXN-300627,ORD-200627,CUST-100627,48.0,Female,2023-01-05,2023-09-01 00:00:00,Kenya,Nakuru,-0.303099,36.080025,Online,MPesa,KES,Groceries,PRD-6196,3,251.05,0.108,1377.79,2023-09-06,2023-09-08,False,3,NONE,False,20,Delayed shipment,2.0,False
TXN-300632,ORD-200632,CUST-100632,53.0,Male,2023-01-25,2023-04-13 07:00:00,Kenya,Kisumu,-0.102206,34.761711,Online,Credit Card,USD,Electronics,PRD-7345,3,107.32,0.062,2.27,2023-04-17,2023-04-23,False,3,LOYAL5,False,396,No special notes,6.0,False
TXN-300282,ORD-200282,CUST-100282,20.0,Female,2024-01-09,2024-04-17 09:00:00,Uganda,Gulu,2.7746,32.2989,In-Store,MPesa,KES,Health,PRD-9056,1,748.5,0.107,0.0,2024-04-15,2024-04-17,False,4,NONE,False,7,Used promo code,2.0,False
TXN-300376,ORD-200376,CUST-100376,25.0,Male,2022-11-22,2023-03-29 21:00:00,Rwanda,Butare,-2.598,29.7396,Online,Cash,KES,Beauty,PRD-7800,3,1454.8,0.0,1648.36,2023-03-31,2023-04-08,False,5,NONE,True,60,Customer called support,8.0,False
TXN-300384,ORD-200384,CUST-100384,55.0,Male,2024-07-23,2025-04-14 09:00:00,Rwanda,Kigali,-1.9441,30.0619,Online,MPesa,KES,Home,PRD-8137,2,2543.37,0.203,1087.55,2025-04-05,2025-04-06,True,5,NONE,False,51,Customer called support,1.0,False
TXN-300224,ORD-200224,CUST-100224,40.0,Prefer not to say,2022-10-01,2023-01-24 22:00:00,Tanzania,Arusha,-3.3869,36.6829,In-Store,MPesa,KES,Clothing,PRD-8530,2,2514.24,0.36,0.0,2023-01-27,,False,4,LOYAL5,False,32,No special notes,,False
TXN-300819,ORD-200819,CUST-100819,38.0,Male,2023-08-30,2023-10-24 15:00:00,Kenya,Kisumu,-0.102206,34.761711,Online,Cash,KES,Groceries,PRD-8442,5,264.79,0.166,508.16,2023-10-29,2023-11-08,False,4,NONE,False,16,Delayed shipment,10.0,False
TXN-300705,ORD-200705,CUST-100705,49.0,Female,2022-06-16,2022-12-31 16:00:00,Kenya,Kisumu,-0.102206,34.761711,Online,MPesa,KES,Electronics,PRD-4412,2,13385.04,0.498,928.22,2023-01-04,2023-01-07,False,5,NONE,False,144,Used promo code,3.0,False
TXN-300472,ORD-200472,CUST-100472,20.0,Female,2024-04-05,2024-11-07 21:00:00,Kenya,Nairobi,-1.286389,36.817223,Online,MPesa,KES,Electronics,PRD-1453,38,18865.91,0.245,775.49,2024-11-15,2024-11-17,False,3,LOYAL5,False,5421,Delayed shipment,2.0,False
TXN-300347,ORD-200347,CUST-100347,46.0,Male,2022-09-25,2023-01-22 05:00:00,Uganda,Gulu,2.7746,32.2989,Online,MPesa,KES,Groceries,PRD-8185,4,226.96,0.404,1766.16,2023-01-23,2023-02-02,False,4,WELCOME10,False,23,VIP customer,10.0,False
TXN-300505,ORD-200505,CUST-100505,41.0,Female,2024-05-10,2025-01-10 08:00:00,Kenya,Nakuru,-0.303099,36.080025,Online,MPesa,KES,Groceries,PRD-1782,3,399.98,0.211,887.52,2025-01-01,2025-01-05,False,5,NONE,False,18,VIP customer,4.0,False
TXN-300639,ORD-200639,CUST-100639,20.0,Non-binary,2024-01-24,2024-09-12 02:00:00,Uganda,Kampala,0.347596,32.58252,Online,MPesa,KES,Groceries,PRD-9097,1,264.91,0.074,1177.58,2024-09-16,2024-09-25,False,5,BUNDLE15,False,14,Requested gift wrap,9.0,False
TXN-300512,ORD-200512,CUST-100512,24.0,Female,2024-10-10,2024-11-29 02:00:00,Kenya,Eldoret,0.52036,35.269779,Online,MPesa,KES,Beauty,PRD-2015,2,1678.97,0.415,775.36,2024-12-09,2024-12-15,False,4,LOYAL5,True,27,Delayed shipment,6.0,True
TXN-300799,ORD-200799,CUST-100799,,Female,2023-07-23,2023-08-17 19:00:00,Kenya,Nakuru,-0.303099,36.080025,Online,MPesa,USD,Home,PRD-3534,3,28.29,0.0,4.0,2023-08-16,2023-08-21,False,4,WELCOME10,False,116,Bulk purchase,5.0,False
TXN-300778,ORD-200778,CUST-100778,,Female,2025-03-04,2025-11-25 19:00:00,Tanzania,Mwanza,-2.5164,32.9179,Online,,KES,Groceries,PRD-8553,1,294.33,0.12,1511.94,2025-11-28,2025-12-04,False,5,WELCOME10,False,18,First-time buyer,6.0,False
TXN-300619,ORD-200619,CUST-100619,34.0,Female,2024-06-21,2025-04-10 22:00:00,Ethiopia,Adama,8.5406,39.27,In-Store,Credit Card,KES,Health,PRD-9213,1,776.63,0.021,0.0,2025-04-17,2025-04-23,False,5,NONE,False,8,Used promo code,6.0,False
TXN-300737,ORD-200737,CUST-100737,67.0,Male,2024-09-29,2025-06-19 14:00:00,Uganda,Entebbe,0.0487,32.4435,Online,PayPal,USD,Electronics,PRD-6716,1,98.63,0.164,7.11,2025-06-16,2025-06-26,False,5,BUNDLE15,False,116,Delayed shipment,10.0,False
TXN-300645,ORD-200645,CUST-100645,18.0,Male,2024-02-25,2024-06-16 06:00:00,Kenya,Kisumu,-0.102206,34.761711,Online,Cash,KES,Home,PRD-1877,1,2445.56,0.0,1361.9,2024-06-09,,False,4,NONE,True,38,First-time buyer,,False
TXN-300730,ORD-200730,CUST-100730,,Female,2025-04-15,2025-04-15 06:00:00,Uganda,Entebbe,0.0487,32.4435,In-Store,Bank Transfer,KES,Home,PRD-2294,3,3314.05,0.402,1679.03,2025-04-24,2025-05-03,False,5,WELCOME10,False,76,Delayed shipment,9.0,False
TXN-300556,ORD-200556,CUST-100556,62.0,Male,2023-12-27,2024-03-15 09:00:00,Kenya,Mombasa,-4.043477,39.668206,In-Store,MPesa,USD,Home,PRD-4620,1,13.43,0.153,0.0,2024-03-13,2024-03-20,False,4,BUNDLE15,False,15,VIP customer,7.0,False
TXN-300823,ORD-200823,CUST-100823,19.0,Female,2023-02-28,2023-05-29 15:00:00,Tanzania,Dar es Salaam,-6.7924,39.2083,Online,MPesa,KES,Health,PRD-1571,1,981.11,0.212,969.86,2023-05-21,2023-05-22,False,5,BUNDLE15,False,17,Bulk purchase,1.0,False
TXN-300577,ORD-200577,CUST-100577,68.0,Female,2024-05-11,2025-03-09 01:00:00,Kenya,Eldoret,0.52036,35.269779,Online,PayPal,USD,Groceries,PRD-6132,1,2.07,0.187,6.56,2025-03-08,2025-03-11,False,3,NONE,True,11,No special notes,3.0,False
TXN-300085,ORD-200085,CUST-100085,19.0,Male,2023-02-24,2023-07-17 16:00:00,Uganda,Gulu,2.7746,32.2989,Online,MPesa,KES,Electronics,PRD-8534,2,19859.33,0.184,1569.98,2023-07-20,2023-07-20,False,3,WELCOME10,False,340,VIP customer,0.0,False
TXN-300242,ORD-200242,CUST-100242,18.0,Male,2025-08-27,2025-11-25 00:00:00,Kenya,Nairobi,-1.286389,36.817223,Online,Bank Transfer,KES,Groceries,PRD-8506,4,351.66,0.032,1407.15,2025-11-26,2025-12-02,False,4,LOYAL5,False,28,VIP customer,6.0,False
TXN-300698,ORD-200698,CUST-100698,65.0,Female,2024-12-22,2025-11-21 15:00:00,Kenya,Mombasa,-4.043477,39.668206,Online,MPesa,KES,Beauty,PRD-4254,3,186.67,0.064,1136.53,2025-11-29,2025-12-07,False,4,NONE,False,17,First-time buyer,8.0,False
TXN-300159,ORD-200159,CUST-100159,58.0,Female,2022-10-11,2023-05-17 14:00:00,Rwanda,Kigali,-1.9441,30.0619,Online,MPesa,KES,Health,PRD-4417,2,780.05,0.024,350.35,2023-05-24,2023-05-31,False,5,NONE,False,19,Bulk purchase,7.0,False
TXN-300524,ORD-200524,CUST-100524,62.0,Female,2024-11-16,2025-04-30 21:00:00,Ethiopia,Addis Ababa,8.9806,38.7578,Online,MPesa,KES,Groceries,PRD-4747,2,313.01,0.176,1278.58,2025-05-02,2025-05-10,False,5,BUNDLE15,False,18,First-time buyer,8.0,False
TXN-300035,ORD-200035,CUST-100035,29.0,Male,2023-07-01,2023-11-17 06:00:00,Kenya,Nairobi,-1.286389,36.817223,In-Store,MPesa,KES,Groceries,PRD-2598,1,172.18,0.207,856.03,2023-11-12,2023-11-15,False,5,WELCOME10,True,10,Customer called support,3.0,False
TXN-300540,ORD-200540,CUST-100540,25.0,Male,2024-07-25,2024-11-07 02:00:00,Ethiopia,Adama,8.5406,39.27,In-Store,MPesa,KES,Groceries,PRD-7029,2,294.37,0.162,0.0,2024-11-07,2024-11-08,False,5,NONE,False,5,First-time buyer,1.0,False
TXN-300170,ORD-200170,CUST-100170,54.0,Non-binary,2025-02-11,2025-07-20 13:00:00,Kenya,Kisumu,-0.102206,34.761711,In-Store,MPesa,KES,Clothing,PRD-1795,1,2075.61,0.08,1417.49,2025-07-17,2025-07-19,False,5,LOYAL5,True,33,Customer called support,2.0,False
TXN-300654,ORD-200654,CUST-100654,59.0,Male,2025-06-08,2025-10-24 20:00:00,Uganda,Kampala,0.347596,32.58252,Online,MPesa,USD,Groceries,PRD-4948,1,2.16,0.094,6.27,2025-10-27,2025-10-30,False,5,NONE,False,11,First-time buyer,3.0,False
TXN-300739,ORD-200739,CUST-100739,56.0,Male,2023-02-26,2023-11-16 19:00:00,Kenya,Nakuru,-0.303099,36.080025,Online,Credit Card,KES,Electronics,PRD-4562,3,14316.16,0.388,376.64,2023-11-17,2023-11-17,False,5,WELCOME10,False,267,Requested gift wrap,0.0,False
TXN-300731,ORD-200731,CUST-100731,38.0,Female,2023-07-29,2023-09-15 01:00:00,Kenya,Nairobi,-1.286389,36.817223,Online,MPesa,KES,Home,PRD-2009,4,1683.87,0.161,1330.5,2023-09-16,2023-09-15,False,5,BUNDLE15,False,70,VIP customer,-1.0,False
TXN-300812,ORD-200812,CUST-100812,69.0,Female,2022-05-23,2023-01-20 15:00:00,Kenya,Kisumu,-0.102206,34.761711,In-Store,MPesa,KES,Groceries,PRD-9710,1,225.14,0.036,1175.84,2023-01-11,2023-01-13,False,4,NONE,False,14,Customer called support,2.0,False
TXN-300095,ORD-200095,CUST-100095,41.0,Non-binary,2024-05-06,2024-12-28 03:00:00,Tanzania,Arusha,-3.3869,36.6829,In-Store,PayPal,USD,Electronics,PRD-1360,6,76.48,0.328,0.0,2024-12-26,2024-12-26,False,4,,False,401,No special notes,0.0,False
TXN-300563,ORD-200563,CUST-100563,61.0,Male,2024-02-14,2025-02-09 05:00:00,Kenya,Mombasa,-4.043477,39.668206,In-Store,MPesa,KES,Groceries,PRD-6554,3,305.67,0.278,0.0,2025-02-01,2025-02-10,False,4,WELCOME10,False,7,VIP customer,9.0,False
TXN-300240,ORD-200240,CUST-100240,64.0,Male,2024-05-22,2024-05-28 19:00:00,Kenya,Mombasa,-4.043477,39.668206,In-Store,MPesa,KES,Electronics,PRD-8872,3,15034.45,0.098,0.0,2024-06-01,2024-06-11,False,4,LOYAL5,False,407,Requested gift wrap,10.0,False
TXN-300574,ORD-200574,CUST-100574,28.0,Female,2024-05-26,2025-01-10 19:00:00,Kenya,Kisumu,-0.102206,34.761711,In-Store,Cash,KES,Clothing,PRD-9825,2,1372.93,0.052,0.0,2025-01-07,2025-01-11,False,4,FLASH20,False,26,No special notes,4.0,False
TXN-300690,ORD-200690,CUST-100690,41.0,Male,2024-05-24,2024-06-03 07:00:00,Kenya,Nairobi,-1.286389,36.817223,Online,Credit Card,KES,Electronics,PRD-5080,6,19975.33,0.353,1321.79,2024-05-30,2024-06-01,False,3,NONE,False,789,Customer called support,2.0,False
TXN-300460,ORD-200460,CUST-100460,49.0,Prefer not to say,2024-12-17,2025-04-16 19:00:00,Kenya,Mombasa,-4.043477,39.668206,In-Store,Bank Transfer,KES,Home,PRD-9138,1,720.5,0.234,0.0,2025-04-08,2025-04-09,False,4,LOYAL5,False,6,VIP customer,1.0,False
TXN-300553,ORD-200553,CUST-100553,63.0,Female,2022-08-04,2023-06-07 01:00:00,Kenya,Mombasa,-4.043477,39.668206,Online,Credit Card,KES,Groceries,PRD-4087,1,239.48,0.022,224.78,2023-06-03,2023-06-03,False,5,NONE,False,5,Customer called support,0.0,False
TXN-300756,ORD-200756,CUST-100756,52.0,Female,2024-12-31,2025-05-01 13:00:00,Uganda,Kampala,0.347596,32.58252,Online,MPesa,KES,Beauty,PRD-7200,23,857.46,0.037,1132.52,2025-04-30,2025-05-08,False,5,NONE,False,201,Delayed shipment,8.0,False
TXN-300206,ORD-200206,CUST-100206,51.0,Prefer not to say,2025-06-06,2025-08-13 11:00:00,Tanzania,Arusha,-3.3869,36.6829,Online,MPesa,KES,Electronics,PRD-7260,4,10658.52,0.198,1211.36,2025-08-14,2025-08-16,False,5,WELCOME10,False,354,First-time buyer,2.0,False
TXN-300392,ORD-200392,CUST-100392,41.0,Male,2022-12-19,2023-07-05 23:00:00,Kenya,Mombasa,-4.043477,39.668206,Online,MPesa,KES,Groceries,PRD-9981,3,477.92,0.193,978.99,2023-07-11,2023-07-12,False,4,NONE,False,21,Delayed shipment,1.0,False
TXN-300397,ORD-200397,CUST-100397,46.0,Non-binary,2024-03-22,2024-11-01 22:00:00,Rwanda,Butare,-2.598,29.7396,Online,Cash,KES,Home,PRD-4656,1,1599.65,0.116,330.61,2024-10-24,2024-10-29,False,5,LOYAL5,False,17,No special notes,5.0,False
TXN-300732,ORD-200732,CUST-100732,67.0,Female,2025-05-01,2025-06-22 02:00:00,Kenya,Eldoret,0.52036,35.269779,In-Store,Cash,KES,Groceries,PRD-2757,2,371.51,0.363,0.0,2025-06-20,2025-06-25,False,5,NONE,False,5,Customer called support,5.0,False
TXN-300217,ORD-200217,CUST-100217,58.0,Male,2023-09-06,2024-04-10 07:00:00,Uganda,Kampala,0.347596,32.58252,In-Store,MPesa,KES,Health,PRD-1063,1,1008.9,0.175,0.0,2024-04-14,2024-04-19,False,5,NONE,False,8,No special notes,5.0,False
TXN-300004,ORD-200004,CUST-100004,56.0,Male,2023-06-03,2023-12-06 14:00:00,Kenya,Mombasa,-4.043477,39.668206,Online,Cash,KES,Beauty,PRD-2461,4,1170.55,0.038,871.79,2023-11-27,2023-12-04,False,5,NONE,True,54,Requested gift wrap,7.0,False
TXN-300642,ORD-200642,CUST-100642,43.0,Female,2023-12-04,2024-09-24 02:00:00,Tanzania,Mwanza,-2.5164,32.9179,In-Store,MPesa,KES,Home,PRD-5119,3,3966.37,0.144,0.0,2024-09-30,2024-10-01,False,4,NONE,False,102,Requested gift wrap,1.0,False
TXN-300772,ORD-200772,CUST-100772,20.0,Male,2024-09-29,2024-10-17 21:00:00,Kenya,Nairobi,-1.286389,36.817223,In-Store,Cash,KES,Electronics,PRD-3930,1,20983.6,0.06,1170.21,2024-10-26,2024-11-01,False,4,WELCOME10,False,209,Used promo code,6.0,False
TXN-300612,ORD-200612,CUST-100612,30.0,Male,2022-04-18,2023-02-27 19:00:00,Kenya,Nakuru,-0.303099,36.080025,Online,MPesa,KES,Groceries,PRD-5174,3,287.4,0.378,608.53,2023-03-02,2023-03-04,False,5,LOYAL5,False,11,First-time buyer,2.0,False
TXN-300546,ORD-200546,CUST-100546,38.0,Female,2023-12-20,2024-11-21 04:00:00,Kenya,Nakuru,-0.303099,36.080025,Online,Credit Card,KES,Clothing,PRD-5948,1,1600.83,0.42,811.36,2024-11-15,2024-11-25,False,4,BUNDLE15,False,17,No special notes,10.0,False
TXN-300725,ORD-200725,CUST-100725,38.0,Female,2022-05-06,2023-01-02 19:00:00,Ethiopia,Addis Ababa,8.9806,38.7578,Online,Bank Transfer,KES,Health,PRD-3297,1,948.58,0.226,2072.3,2023-01-01,2023-01-04,True,3,NONE,False,28,Requested gift wrap,3.0,False
TXN-300683,ORD-200683,CUST-100683,20.0,Female,2024-05-09,2024-09-11 01:00:00,Ethiopia,Adama,8.5406,39.27,Online,MPesa,KES,Clothing,PRD-6073,2,2357.67,0.35,914.61,2024-09-04,2024-09-05,False,4,LOYAL5,False,40,No special notes,1.0,False
TXN-300098,ORD-200098,CUST-100098,36.0,Non-binary,2024-04-22,2024-10-03 14:00:00,Kenya,Eldoret,0.52036,35.269779,Online,MPesa,KES,Groceries,PRD-1797,1,279.53,0.35,714.64,2024-10-04,2024-10-12,False,4,NONE,False,9,First-time buyer,8.0,False
TXN-300727,ORD-200727,CUST-100727,69.0,Male,2024-02-21,2024-10-08 22:00:00,Kenya,Nairobi,-1.286389,36.817223,In-Store,MPesa,USD,Groceries,PRD-8371,1,2.64,0.078,0.0,2024-10-15,2024-10-23,False,4,NONE,False,3,VIP customer,8.0,False
TXN-300573,ORD-200573,CUST-100573,34.0,Male,2024-09-10,2025-01-24 21:00:00,Kenya,Kisumu,-0.102206,34.761711,Online,MPesa,KES,Beauty,PRD-3715,1,1371.17,0.211,1071.01,2025-02-02,2025-02-03,False,5,LOYAL5,False,22,Used promo code,1.0,False
TXN-300406,ORD-200406,CUST-100406,45.0,Male,2023-07-23,2024-01-29 18:00:00,Rwanda,Butare,-2.598,29.7396,In-Store,Credit Card,KES,Groceries,PRD-4948,3,420.89,0.0,0.0,2024-02-01,2024-02-09,False,5,NONE,False,13,Bulk purchase,8.0,False
TXN-300502,ORD-200502,CUST-100502,34.0,Male,2024-09-30,2025-08-07 19:00:00,Uganda,Gulu,2.7746,32.2989,In-Store,MPesa,KES,Health,PRD-2768,1,1128.47,0.326,617.4,2025-08-16,2025-08-21,False,3,WELCOME10,True,14,No special notes,5.0,False
TXN-300047,ORD-200047,CUST-100047,58.0,Male,2024-11-16,2025-10-28 13:00:00,Tanzania,Dar es Salaam,-6.7924,39.2083,In-Store,MPesa,KES,Groceries,PRD-7712,1,241.6,0.056,0.0,2025-10-22,2025-10-24,False,4,BUNDLE15,False,2,Delayed shipment,2.0,False
TXN-300032,ORD-200032,CUST-100032,64.0,Female,2023-03-17,2023-06-24 22:00:00,Kenya,Kisumu,-0.102206,34.761711,Online,Cash,KES,Clothing,PRD-7141,1,1465.3,0.282,454.43,2023-06-16,2023-06-21,False,4,NONE,False,15,Bulk purchase,5.0,False
TXN-300200,ORD-200200,CUST-100200,18.0,Female,2022-06-01,2023-04-08 13:00:00,Kenya,Nakuru,-0.303099,36.080025,In-Store,MPesa,KES,Groceries,PRD-7387,3,376.17,0.119,0.0,2023-04-09,2023-04-11,False,4,NONE,False,10,Requested gift wrap,2.0,False
TXN-300134,ORD-200134,CUST-100134,44.0,Prefer not to say,2023-11-30,2024-11-14 00:00:00,Uganda,Gulu,2.7746,32.2989,Online,MPesa,KES,Home,PRD-2797,1,1924.25,0.399,1012.45,2024-11-14,2024-11-22,False,4,LOYAL5,False,22,Bulk purchase,8.0,False
TXN-300027,ORD-200027,CUST-100027,40.0,Female,2023-09-08,2024-07-11 09:00:00,Rwanda,Butare,-2.598,29.7396,In-Store,MPesa,KES,Electronics,PRD-6972,1,11057.62,0.0,0.0,2024-07-16,2024-07-18,False,3,FLASH20,False,111,Bulk purchase,2.0,False
TXN-300758,ORD-200758,CUST-100758,62.0,Female,2023-11-17,2024-07-26 08:00:00,Kenya,Kisumu,-0.102206,34.761711,Online,Credit Card,KES,Home,PRD-4702,1,1718.95,0.214,686.87,2024-07-27,2024-07-31,True,3,LOYAL5,False,20,Bulk purchase,4.0,False
TXN-300230,ORD-200230,CUST-100230,24.0,Female,2023-04-17,2024-03-31 09:00:00,Ethiopia,Adama,8.5406,39.27,In-Store,MPesa,KES,Health,PRD-4268,2,881.97,0.184,0.0,2024-03-28,2024-04-02,False,5,NONE,False,14,Used promo code,5.0,False
TXN-300489,ORD-200489,CUST-100489,63.0,Male,2025-02-21,2025-08-29 14:00:00,Tanzania,Arusha,-3.3869,36.6829,Online,MPesa,KES,Electronics,PRD-8421,4,13630.8,0.343,651.55,2025-08-29,2025-09-04,False,5,BUNDLE15,False,365,VIP customer,6.0,False
TXN-300378,ORD-200378,CUST-100378,68.0,Male,2024-01-29,2024-08-20 18:00:00,Tanzania,Arusha,-3.3869,36.6829,Online,MPesa,KES,Groceries,PRD-6823,2,378.01,0.03,1635.18,2024-08-27,2024-09-05,False,4,FLASH20,False,24,Customer called support,9.0,False
TXN-300288,ORD-200288,CUST-100288,38.0,Male,2022-12-06,2023-05-27 14:00:00,Uganda,Gulu,2.7746,32.2989,Online,MPesa,KES,Electronics,PRD-2628,3,14541.33,0.046,696.93,2023-05-30,2023-05-30,False,4,NONE,False,423,Used promo code,0.0,False
TXN-300418,ORD-200418,CUST-100418,26.0,Female,2022-08-27,2023-05-19 02:00:00,Kenya,Nairobi,-1.286389,36.817223,In-Store,MPesa,USD,Clothing,PRD-5847,2,7.49,0.088,8.68,2023-05-24,2023-05-29,False,5,NONE,False,29,Customer called support,5.0,False
TXN-300674,ORD-200674,CUST-100674,48.0,Female,2022-06-23,2023-04-23 09:00:00,Kenya,Kisumu,-0.102206,34.761711,Online,Cash,KES,Home,PRD-5345,1,3925.19,0.176,737.19,2023-04-19,2023-04-26,False,4,NONE,False,40,Requested gift wrap,7.0,False
TXN-300391,ORD-200391,CUST-100391,38.0,Female,2024-10-17,2025-07-02 02:00:00,Ethiopia,Adama,8.5406,39.27,Online,Cash,KES,Health,PRD-7184,2,1189.98,0.153,609.89,2025-07-08,2025-07-13,False,5,NONE,False,26,Customer called support,5.0,False
TXN-300592,ORD-200592,CUST-100592,42.0,Female,2022-08-21,2023-07-01 00:00:00,Uganda,Entebbe,0.0487,32.4435,Online,Cash,KES,Beauty,PRD-8464,3,895.58,0.154,1707.92,2023-07-03,2023-07-11,False,5,FLASH20,False,40,VIP customer,8.0,False
TXN-300498,ORD-200498,CUST-100498,62.0,Female,2025-01-17,2025-05-24 00:00:00,Kenya,Kisumu,-0.102206,34.761711,In-Store,MPesa,KES,Clothing,PRD-7989,1,459.38,0.184,1075.93,2025-05-18,2025-05-20,False,5,NONE,False,15,VIP customer,2.0,False
TXN-300138,ORD-200138,CUST-100138,39.0,Female,2025-07-08,2025-08-05 22:00:00,Kenya,Eldoret,0.52036,35.269779,In-Store,MPesa,KES,Beauty,PRD-2617,1,1446.63,0.0,0.0,2025-08-09,2025-08-19,False,5,LOYAL5,False,14,Delayed shipment,10.0,False
TXN-300062,ORD-200062,CUST-100062,37.0,Male,2022-12-16,2023-12-06 10:00:00,Kenya,Mombasa,-4.043477,39.668206,Online,MPesa,KES,Clothing,PRD-6430,1,2466.78,0.083,401.65,2023-12-04,2023-12-08,True,3,WELCOME10,False,27,Delayed shipment,4.0,False
